N;time
60000;133
60000;132
60000;131
60000;131
60000;130
60000;131
60000;130
60000;130
60000;131
60000;130
60000;130
60000;130
60000;130
60000;131
60000;130
60000;130
70000;152
70000;152
70000;151
70000;152
70000;152
70000;152
70000;152
70000;149
70000;143
70000;143
70000;143
70000;143
70000;143
70000;144
70000;150
70000;152
70000;152
70000;152
70000;147
70000;144
70000;144
70000;142
70000;143
70000;142
70000;143
70000;143
70000;143
70000;143
70000;142
70000;143
70000;143
70000;143
70000;143
70000;143
70000;143
70000;143
70000;142
70000;143
70000;144
70000;142
70000;143
70000;143
70000;145
70000;142
70000;143
70000;143
70000;143
70000;142
70000;145
70000;142
70000;143
70000;143
70000;143
70000;143
70000;143
70000;144
70000;144
70000;142
70000;143
70000;143
70000;142
70000;142
70000;143
70000;142
70000;143
70000;143
70000;143
70000;142
70000;142
70000;143
70000;143
70000;142
70000;143
70000;143
70000;143
70000;142
70000;143
70000;143
70000;142
70000;143
70000;142
70000;142
70000;143
70000;143
70000;143
70000;143
70000;142
70000;142
70000;143
70000;143
70000;143
70000;143
70000;152
70000;153
70000;146
70000;143
70000;143
70000;143
70000;142
70000;143
80000;163
80000;163
80000;163
80000;163
80000;163
80000;164
80000;163
80000;165
80000;168
80000;174
80000;174
80000;174
80000;174
80000;174
80000;174
80000;174
80000;174
80000;174
80000;175
80000;174
80000;173
80000;174
80000;173
80000;174
80000;174
80000;174
80000;174
80000;174
80000;173
80000;174
80000;174
80000;173
80000;174
80000;174
80000;174
80000;174
80000;174
80000;174
80000;174
80000;173
80000;173
80000;173
80000;173
80000;173
80000;174
80000;173
80000;173
80000;173
80000;174
80000;173
80000;173
80000;173
80000;173
80000;173
80000;173
80000;173
80000;173
80000;173
80000;174
80000;174
80000;174
80000;174
80000;173
80000;173
80000;173
80000;173
80000;173
80000;174
80000;173
80000;173
80000;173
80000;173
80000;173
80000;173
80000;172
80000;173
80000;173
80000;173
80000;173
80000;173
80000;173
80000;173
80000;173
80000;173
80000;173
80000;172
80000;162
80000;163
80000;163
80000;163
80000;163
80000;167
80000;163
80000;163
80000;191
80000;170
80000;165
80000;163
80000;163
80000;163
90000;183
90000;184
90000;184
90000;184
90000;190
90000;184
90000;189
90000;190
90000;189
90000;193
90000;196
90000;195
90000;195
90000;187
90000;193
90000;195
90000;194
90000;195
90000;194
90000;194
90000;194
90000;183
90000;184
90000;183
90000;183
90000;184
90000;183
90000;183
90000;184
90000;183
90000;183
90000;184
90000;183
90000;183
90000;183
90000;183
90000;184
90000;183
90000;183
90000;183
90000;183
90000;184
90000;183
90000;183
90000;184
90000;183
90000;183
90000;183
90000;183
90000;184
90000;183
90000;184
90000;184
90000;184
