N;time
4500;421
4500;404
4500;387
4500;370
4500;355
4500;340
4500;323
4500;308
4500;296
4500;283
4500;268
4500;257
4500;247
4500;235
4500;223
4500;212
4500;203
4500;192
4500;185
4500;175
4500;168
4500;159
4500;152
4500;146
4500;139
4500;134
4500;128
4500;123
4500;119
4500;115
4500;111
4500;108
4500;105
4500;103
4500;102
4500;101
4500;101
4500;101
4500;101
4500;100
4500;100
4500;101
4500;100
4500;100
4500;101
4500;101
4500;101
4500;102
4500;101
4500;101
4500;101
4500;101
4500;101
4500;101
4500;101
4500;101
4500;101
4500;101
4500;101
4500;101
4500;101
4500;101
4500;101
4500;101
4500;101
4500;100
4500;101
4500;101
4500;101
4500;100
4500;100
4500;100
4500;100
4500;100
4500;100
4500;100
4500;100
4500;100
4500;100
4500;100
4500;101
4500;101
4500;100
4500;101
4500;100
4500;100
4500;100
4500;100
4500;100
4500;100
4500;100
4500;101
4500;93
4500;94
4500;93
4500;93
5000;504
5000;481
5000;484
5000;481
5000;459
5000;433
5000;432
5000;421
5000;408
5000;394
5000;373
5000;368
5000;354
5000;337
5000;318
5000;308
5000;296
5000;284
5000;272
5000;261
5000;258
5000;251
5000;242
5000;230
5000;219
5000;211
5000;203
5000;197
5000;194
5000;187
5000;179
5000;173
5000;165
5000;164
5000;161
5000;154
5000;145
5000;142
5000;137
5000;134
5000;129
5000;127
5000;123
5000;121
5000;119
5000;116
5000;115
5000;115
5000;115
5000;113
5000;112
5000;113
5000;114
5000;112
5000;111
5000;112
5000;112
5000;114
5000;113
5000;112
5000;111
5000;113
5000;114
5000;115
5000;113
5000;112
5000;113
5000;113
5000;112
5000;113
5000;113
5000;111
5000;115
5000;113
5000;112
5000;110
5000;114
5000;115
5000;115
5000;114
5000;112
5000;114
5000;113
5000;112
5000;112
5000;114
5000;112
5000;112
5000;112
5000;113
5000;113
5000;113
5000;113
5000;113
5000;113
5000;112
5000;112
5000;111
5000;111
5000;111
5500;562
5500;547
5500;542
5500;528
5500;507
5500;492
5500;466
5500;474
5500;445
5500;430
5500;424
5500;412
5500;411
5500;427
5500;377
5500;369
5500;352
5500;340
5500;333
5500;322
5500;309
5500;320
5500;327
5500;304
5500;292
5500;267
5500;257
5500;249
5500;245
5500;244
5500;242
5500;222
5500;223
5500;211
5500;215
5500;196
5500;188
5500;179
5500;180
5500;171
5500;165
5500;162
5500;156
5500;155
5500;153
5500;144
5500;140
5500;138
5500;150
5500;136
5500;136
5500;134
5500;132
5500;129
5500;127
5500;125
5500;126
5500;118
5500;117
5500;116
5500;119
5500;119
5500;114
5500;115
5500;120
5500;118
5500;117
5500;117
5500;116
5500;116
5500;116
5500;116
5500;126
5500;132
5500;130
5500;127
5500;122
5500;126
5500;120
5500;129
5500;126
5500;122
5500;126
5500;122
5500;123
5500;124
5500;122
5500;121
5500;123
5500;118
5500;115
5500;115
5500;114
5500;113
5500;114
5500;113
5500;113
5500;113
5500;114
5500;114
