N;time
8000;166
8000;164
8000;166
8000;167
8000;165
8000;166
8000;165
8000;163
9000;186
9000;185
9000;185
9000;184
9000;183
9000;189
9000;192
9000;186
9000;185
9000;183
9000;185
9000;184
9000;191
9000;182
9000;184
9000;185
9000;185
9000;184
9000;188
9000;187
9000;187
9000;193
9000;202
9000;199
9000;207
9000;210
9000;204
9000;204
9000;205
9000;203
9000;201
9000;202
9000;203
9000;202
9000;201
9000;201
9000;202
9000;200
9000;199
9000;199
9000;195
9000;185
9000;184
9000;184
9000;184
9000;184
9000;184
9000;184
9000;185
9000;184
9000;186
9000;185
9000;185
9000;184
9000;185
9000;185
9000;184
9000;184
9000;184
9000;184
9000;185
9000;185
9000;185
9000;184
9000;185
9000;185
9000;184
9000;186
9000;186
9000;184
9000;184
9000;185
9000;185
9000;184
9000;184
9000;185
9000;184
9000;184
9000;184
9000;188
9000;187
9000;185
9000;185
9000;185
9000;184
9000;184
9000;184
9000;187
9000;185
9000;188
9000;184
9000;184
9000;184
9000;184
9000;185
9000;188
9000;188
9000;187
9000;188
9000;189
10000;209
10000;206
10000;206
10000;206
10000;209
10000;210
10000;210
10000;208
10000;206
10000;206
10000;204
10000;205
10000;204
10000;204
10000;210
10000;206
10000;206
10000;205
10000;210
10000;208
10000;204
10000;223
10000;215
10000;212
10000;211
10000;211
10000;208
10000;213
10000;209
10000;214
10000;209
10000;210
10000;205
10000;206
10000;204
10000;203
10000;206
10000;204
10000;203
10000;207
10000;225
10000;210
10000;205
10000;211
10000;211
10000;207
10000;208
10000;207
10000;208
10000;206
10000;206
10000;207
10000;206
10000;206
10000;205
10000;204
10000;208
10000;204
10000;202
10000;205
10000;222
10000;234
10000;236
10000;217
10000;212
10000;210
10000;210
10000;210
10000;207
10000;204
10000;205
10000;205
10000;207
10000;208
10000;205
10000;206
10000;209
10000;205
10000;212
10000;224
10000;225
10000;226
10000;223
10000;223
10000;223
10000;220
10000;221
10000;220
10000;219
10000;215
10000;212
10000;204
10000;202
10000;204
10000;203
10000;202
10000;202
10000;200
10000;208
10000;203
