N;time
3500;364
3500;364
3500;361
3500;399
3500;391
3500;393
3500;385
3500;382
3500;379
3500;394
3500;391
3500;368
3500;382
3500;400
3500;444
3500;405
3500;381
3500;358
3500;354
3500;364
3500;370
3500;365
3500;363
3500;366
3500;357
3500;371
3500;367
3500;363
3500;369
3500;371
3500;368
3500;358
3500;372
3500;384
3500;388
3500;369
3500;368
3500;385
3500;371
3500;381
3500;397
3500;374
3500;372
3500;367
3500;364
3500;364
3500;361
3500;362
3500;363
3500;372
3500;365
3500;375
3500;373
3500;388
3500;390
3500;391
3500;388
3500;371
3500;374
3500;374
3500;372
3500;371
3500;378
3500;372
3500;373
3500;372
3500;380
3500;372
3500;373
3500;372
3500;370
3500;372
3500;377
3500;367
3500;366
3500;360
3500;359
3500;357
3500;358
3500;358
3500;358
3500;360
3500;356
3500;357
3500;362
3500;376
3500;386
3500;385
3500;395
3500;399
3500;457
3500;395
3500;388
3500;393
3500;391
3500;383
3500;359
3500;363
3500;373
3500;372
4000;441
4000;438
4000;440
4000;449
4000;440
4000;435
4000;451
4000;434
4000;423
4000;416
4000;405
4000;408
4000;406
4000;403
4000;403
4000;403
4000;403
4000;406
4000;427
4000;438
4000;440
4000;444
4000;437
4000;426
4000;419
4000;404
4000;401
4000;402
4000;402
4000;404
4000;403
4000;414
4000;432
4000;432
4000;434
4000;432
4000;432
4000;432
4000;431
4000;432
4000;431
4000;433
4000;432
4000;431
4000;431
4000;432
4000;433
4000;432
4000;431
4000;431
4000;432
4000;430
4000;431
4000;429
4000;431
4000;431
4000;432
4000;431
4000;430
4000;432
4000;429
4000;430
4000;429
4000;429
4000;430
4000;429
4000;430
4000;427
4000;429
4000;430
4000;428
4000;430
4000;428
4000;429
4000;428
4000;433
4000;436
4000;443
4000;430
4000;419
4000;415
4000;429
4000;445
4000;433
4000;433
4000;441
4000;428
4000;427
4000;424
4000;426
4000;436
4000;430
4000;427
4000;426
4000;427
4000;428
4000;429
4000;437
4000;438
4000;441
4500;489
4500;484
4500;484
4500;480
4500;472
4500;467
4500;465
4500;465
4500;500
4500;488
4500;479
4500;485
4500;484
4500;487
4500;473
4500;487
4500;488
4500;483
4500;524
4500;486
4500;487
4500;470
4500;480
4500;491
4500;497
4500;494
4500;490
4500;507
4500;497
4500;493
4500;493
4500;490
4500;489
4500;489
4500;490
4500;461
4500;471
4500;465
4500;466
4500;472
4500;470
4500;463
4500;465
4500;475
4500;486
4500;485
4500;466
4500;462
4500;467
4500;456
4500;484
4500;484
4500;482
4500;481
4500;492
4500;484
4500;467
4500;461
4500;457
4500;458
4500;464
4500;477
4500;500
4500;490
4500;486
4500;484
4500;474
4500;456
4500;453
4500;454
4500;458
4500;479
4500;514
4500;491
4500;488
4500;489
4500;488
4500;487
4500;487
4500;485
4500;485
4500;486
4500;494
4500;504
4500;484
4500;479
4500;496
4500;501
4500;479
4500;501
4500;481
4500;479
4500;488
4500;476
4500;495
4500;484
4500;479
4500;483
4500;476
4500;474
5000;534
5000;516
5000;518
5000;519
5000;548
5000;570
5000;568
5000;570
5000;563
5000;549
5000;550
5000;543
5000;536
5000;533
5000;548
5000;553
5000;557
5000;558
5000;553
5000;553
5000;542
5000;538
5000;555
5000;550
5000;550
5000;549
5000;553
5000;556
5000;555
5000;543
5000;539
5000;542
5000;549
5000;534
5000;537
5000;536
5000;535
5000;533
5000;561
5000;531
5000;527
5000;515
5000;515
5000;531
5000;525
5000;543
5000;542
5000;545
5000;546
5000;546
5000;541
5000;541
5000;543
5000;545
5000;536
5000;516
5000;509
5000;509
5000;511
5000;510
5000;515
5000;510
5000;511
5000;515
5000;507
5000;506
5000;509
5000;507
5000;510
5000;508
5000;509
5000;531
5000;538
5000;539
5000;539
5000;548
5000;544
5000;531
5000;536
5000;559
5000;537
5000;507
5000;509
5000;510
5000;507
5000;508
5000;518
5000;507
5000;506
5000;519
5000;516
5000;527
5000;546
5000;549
5000;541
5000;540
5000;547
5000;568
5000;532
5000;520
5500;568
5500;592
5500;574
5500;569
5500;600
5500;607
5500;606
5500;600
5500;602
5500;600
5500;572
5500;573
5500;569
5500;558
5500;558
5500;562
5500;575
5500;563
5500;566
5500;570
5500;585
5500;571
5500;598
5500;594
5500;597
5500;592
5500;587
5500;607
5500;581
5500;573
5500;563
5500;618
5500;602
5500;613
5500;605
5500;598
5500;563
5500;627
5500;657
5500;633
5500;602
5500;617
5500;616
5500;612
5500;612
5500;620
5500;599
5500;563
5500;561
5500;556
5500;589
5500;599
5500;614
5500;586
5500;605
5500;608
5500;601
5500;601
5500;588
5500;573
5500;571
5500;558
5500;564
5500;590
5500;593
5500;590
5500;585
5500;571
5500;566
5500;556
5500;554
5500;558
5500;554
5500;571
5500;608
5500;607
5500;602
5500;599
5500;603
5500;587
5500;596
5500;569
5500;589
5500;584
5500;588
5500;581
5500;582
5500;585
5500;564
5500;552
5500;553
5500;560
5500;582
5500;591
5500;586
5500;596
5500;586
5500;581
5500;600
5500;607
