N;time
70000;1384
70000;1385
70000;1360
70000;1372
70000;1384
70000;1363
70000;1407
70000;1403
70000;1438
70000;1360
70000;1320
70000;1443
70000;1386
70000;1287
70000;1277
70000;1293
70000;1432
70000;1335
70000;1330
70000;1391
70000;1328
70000;1418
70000;1396
70000;1390
70000;1275
70000;1387
70000;1374
70000;1305
70000;1272
70000;1272
70000;1330
70000;1316
70000;1311
70000;1350
70000;1387
70000;1359
70000;1288
70000;1287
70000;1280
70000;1287
70000;1293
70000;1396
70000;1350
70000;1326
70000;1340
70000;1406
70000;1375
70000;1430
70000;1261
70000;1391
70000;1335
70000;1384
70000;1289
70000;1330
70000;1349
70000;1329
70000;1345
70000;1334
70000;1323
70000;1330
70000;1365
70000;1286
70000;1378
70000;1366
70000;1347
70000;1403
70000;1356
70000;1325
70000;1314
70000;1325
70000;1328
70000;1372
70000;1298
70000;1322
70000;1388
70000;1410
70000;1281
70000;1385
70000;1336
70000;1288
70000;1384
70000;1317
70000;1306
70000;1394
70000;1317
70000;1284
70000;1349
70000;1344
80000;1488
80000;1510
80000;1543
80000;1598
80000;1479
80000;1647
80000;1572
80000;1612
80000;1654
80000;1493
80000;1506
80000;1559
80000;1628
80000;1679
80000;1609
80000;1486
80000;1563
80000;1465
80000;1565
80000;1559
80000;1573
80000;1599
80000;1557
80000;1546
80000;1594
80000;1639
80000;1628
80000;1518
80000;1599
80000;1587
80000;1460
80000;1618
80000;1659
80000;1727
80000;1608
80000;1599
80000;1529
80000;1568
80000;1569
80000;1576
80000;1650
80000;1660
80000;1557
80000;1594
80000;1548
80000;1560
80000;1567
80000;1570
80000;1560
80000;1538
80000;1557
80000;1597
80000;1490
80000;1495
80000;1541
80000;1543
80000;1577
80000;1591
80000;1611
80000;1546
80000;1700
80000;1540
80000;1571
80000;1560
80000;1527
80000;1543
80000;1550
80000;1523
80000;1489
80000;1517
80000;1544
80000;1595
80000;1519
80000;1524
80000;1518
80000;1553
80000;1519
80000;1562
80000;1569
80000;1560
80000;1773
80000;1573
80000;1512
80000;1603
80000;1622
80000;1620
80000;1555
80000;1562
80000;1591
